Averaged Fitness Value,Standard Deviation value,calculation time(milis)
613.947266,9928.607571,15
531.660156,6199.513412,16
470.947266,5093.506008,12
417.301758,4193.676520,15
371.266602,3400.534392,15
332.771484,3097.452663,13
297.136230,2729.377437,33
266.964844,2432.488022,17
239.326172,2075.250057,12
215.843750,1852.059570,13
193.809570,1610.312369,11
178.754395,1495.152080,15
162.164551,1383.732200,11
148.417969,1291.702255,14
136.408203,1234.153683,13
126.893555,1267.435935,12
115.928711,1063.631637,15
106.865723,1066.271520,11
99.828125,1062.272217,14
92.168457,1020.435001,13
86.502930,1073.532218,15
80.557617,1009.532813,9
76.274414,1022.459853,14
71.569336,1047.196364,11
67.467773,1040.537047,18
63.062012,1012.980041,26
58.662598,957.635671,14
57.064941,1104.572443,11
51.576172,939.791073,13
50.649902,1062.383779,12
48.075195,1041.563682,14
44.106934,961.136514,11
43.242676,1006.836128,13
41.724121,1029.344301,13
39.810059,1001.450739,12
38.101074,978.342811,13
37.217285,1049.896635,13
35.851562,990.651794,13
34.553711,984.501998,13
33.274414,975.088759,12
33.143066,1005.706583,14
31.701660,1023.981794,13
29.117676,915.492500,13
29.997070,987.035148,12
29.198242,1012.888434,13
28.295898,1020.080413,12
28.397461,1048.186751,14
26.341309,989.842005,12
26.004883,1011.632789,12
26.457031,1070.697372,13
26.653320,1085.995048,12
25.870117,1082.651099,12
23.228027,927.439703,13
23.911621,1021.395998,13
24.139648,1024.557647,11
24.370117,1126.918677,13
23.364746,1063.030535,11
22.701172,1038.980038,14
23.096191,991.425806,9
23.096191,991.425806,9
String tested,Total calculation time(milis)
barakg istheking!!,854
