Averaged Fitness Value,Standard Deviation value,calculation time(milis)
586.186523,382.674193,7
571.435547,640.126705,8
551.040039,1006.193709,10
524.921875,1299.505615,9
497.309570,1612.536979,8
467.358398,1822.660613,9
434.580078,1933.515072,9
404.394531,2101.000595,9
371.694336,2197.959304,9
339.458008,2342.626166,6
311.040039,2517.814803,8
277.773438,2559.593201,6
246.284180,2626.768851,8
214.833984,2606.320095,7
185.107422,2275.086117,6
185.107422,2275.086117,6
String tested,Total calculation time(milis)
lGPTmRHveSbg,135
