Averaged Fitness Value,Standard Deviation value,calculation time(milis)
586.186523,382.674193,7
571.435547,640.126705,21
551.040039,1006.193709,8
524.921875,1299.505615,6
497.309570,1612.536979,8
467.358398,1822.660613,7
434.580078,1933.515072,7
404.394531,2101.000595,7
371.694336,2197.959304,8
339.458008,2342.626166,6
311.040039,2517.814803,8
277.773438,2559.593201,8
246.284180,2626.768851,9
214.833984,2606.320095,6
185.107422,2275.086117,7
185.107422,2275.086117,7
String tested,Total calculation time(milis)
lGPTmRHveSbg,137
