Averaged Fitness Value,Standard Deviation value,calculation time(milis)
271.104492,3973.236152,7
224.456543,2732.714908,4
188.842773,2198.856139,11
160.078613,1914.187668,6
133.859863,1492.272842,5
114.442871,1332.041658,4
99.144531,1221.402939,5
86.685059,1142.335871,5
76.428711,1068.090621,4
66.438965,944.821470,4
59.270508,900.461005,6
53.860352,856.647491,4
50.537109,868.515224,7
45.977539,870.964339,7
42.571777,864.033911,6
40.085938,886.407654,13
36.763672,866.335751,5
34.886230,872.540279,8
32.250977,853.372558,6
29.666016,856.144314,5
28.106934,864.376749,4
27.412598,878.070486,6
25.929199,889.524772,5
25.929199,889.524772,5
String tested,Total calculation time(milis)
mdcBYpoEq,158
