Averaged Fitness Value,Standard Deviation value,calculation time(milis)
441.245117,274.377418,7
430.190430,497.278190,20
413.715820,859.971976,8
388.129883,1135.125709,6
364.233398,1377.049041,7
335.205078,1570.465755,6
308.725586,1754.284072,8
279.970703,2055.467892,6
252.333984,2202.657986,6
222.700195,2507.113242,6
191.801758,2383.618903,6
191.801758,2383.618903,6
String tested,Total calculation time(milis)
mdcBYpoEq,97
