Averaged Fitness Value,Standard Deviation value,calculation time(milis)
282.158203,3973.669308,6
178.137695,1409.532798,5
126.995605,1124.310039,5
90.660645,968.075756,6
67.673340,881.609602,7
51.407227,883.560729,6
40.255371,866.809297,6
32.767090,796.451124,7
31.523438,841.415466,7
31.209961,1028.301620,7
27.092285,862.760526,7
24.689453,861.680904,7
24.109863,876.917129,8
23.825195,919.492881,7
23.433105,904.612713,8
22.275879,880.389223,9
21.127930,876.069571,9
21.568359,919.136929,9
21.072266,882.722317,10
20.898926,916.312538,9
20.151855,861.956920,9
20.679688,869.868103,10
21.137207,932.245334,9
20.333008,842.603950,9
20.245605,913.868877,10
20.245605,913.868877,10
String tested,Total calculation time(milis)
tAxrZPOes,219
