Averaged Fitness Value,Standard Deviation value,calculation time(milis)
407.796875,5702.695068,7
278.618164,1958.338576,5
210.659668,1641.882709,6
154.524902,1375.075552,6
112.062988,1049.708435,6
86.545898,980.658050,7
67.187012,904.781921,5
58.622559,921.597284,7
52.254395,976.590069,7
47.419434,981.163431,7
41.443359,887.665737,6
38.672363,897.084549,6
36.480469,957.208603,7
35.253418,966.956775,7
33.111328,945.932919,7
30.356445,888.082908,7
29.141113,940.092880,6
28.335938,898.458435,8
27.276367,989.011512,7
26.563477,947.665893,8
23.850098,881.567861,7
24.460938,974.903748,9
23.484863,954.927505,9
21.434570,925.471305,10
21.460938,945.182068,10
21.798340,940.304548,9
20.671875,893.565186,10
22.253906,1000.457993,10
22.071777,983.556860,9
22.321289,997.373336,10
21.738770,956.060177,10
21.068359,943.975796,9
21.853027,1011.485723,10
22.457031,939.505966,9
21.305176,960.922004,9
21.922852,944.398345,10
21.295410,951.564588,9
22.083496,1009.463243,11
21.937012,959.559997,11
20.888672,931.096004,8
21.298828,954.367733,10
21.541992,944.894721,11
21.122559,929.074335,10
22.935059,1032.720880,9
21.005859,960.568325,10
23.053223,1025.300390,11
21.852051,957.768638,10
21.355469,969.506454,10
23.106445,1097.828513,10
21.983887,957.901596,9
20.491211,891.959884,10
22.482422,1026.538754,9
20.933105,951.337810,9
21.771484,973.114773,10
23.394043,1037.803226,9
20.955078,948.664974,10
21.788574,975.557350,12
21.707520,981.597561,11
22.553711,1021.064498,11
21.640137,992.699112,11
22.801270,1054.023494,10
21.257812,936.743103,11
21.843262,958.893890,11
22.580078,1008.862728,11
21.231934,895.911539,11
21.602539,978.698470,10
22.028809,965.210596,10
20.847656,922.615463,10
21.530762,957.607452,10
21.225586,925.292861,9
22.102539,962.253158,11
22.207031,967.416122,10
22.040039,987.731795,11
21.668945,978.988059,10
21.520508,1000.027900,10
22.489258,1013.715705,11
21.471680,1000.723807,10
22.799805,1024.902305,9
21.028809,928.855127,10
22.354004,975.593920,9
21.915039,986.549422,10
22.931152,1044.999655,9
21.679688,939.268494,10
22.538574,1057.669410,10
22.118164,993.532912,9
21.638184,997.219187,10
21.647461,956.567122,11
20.913574,927.038917,11
20.901855,920.637340,10
22.520508,999.313056,11
21.133301,956.516899,10
21.767578,1007.497738,9
23.516113,1027.913803,10
20.540039,924.020858,10
21.498047,944.054684,9
21.998047,1008.186520,10
21.213379,926.820192,10
22.668945,1000.224387,10
21.026367,952.762000,9
21.258301,943.138847,10
23.211426,997.972389,10
20.783203,919.124874,10
22.302246,1015.791948,10
21.527832,959.258991,11
22.459961,1032.021834,10
22.413086,1003.055923,10
21.610352,965.377471,10
20.612793,922.830051,10
21.783691,918.376550,10
22.272949,1049.238487,9
22.240723,985.324377,11
21.746094,995.962875,10
20.729980,909.836757,10
22.869629,1068.209078,9
22.500488,963.458984,10
22.104004,973.513109,10
22.313965,1035.450742,11
21.913086,966.989516,9
21.558594,983.517075,9
20.416992,943.897407,10
21.407227,956.504088,11
20.891113,940.922226,9
21.339844,974.197983,10
21.369141,908.396938,9
21.585938,984.894958,9
21.431152,971.816549,10
20.602539,935.814681,9
20.704102,896.429046,10
21.921875,1002.839600,10
22.223145,1004.677257,10
23.036133,1083.030921,11
23.750977,1108.401855,12
20.523438,920.742615,9
22.516602,1031.049529,13
22.271484,1034.456570,11
20.732910,943.969190,10
21.229980,946.207363,11
21.959961,928.126327,10
22.114258,1012.208625,10
21.574219,977.239609,12
21.053711,967.211959,11
21.913574,1011.234230,10
22.133301,999.221000,10
22.541016,1006.719021,12
21.634766,972.287502,10
22.011719,962.596542,10
21.024902,952.926626,10
21.565918,981.856983,10
21.673340,952.978742,10
21.655762,966.705230,10
23.300781,1015.074570,10
21.052246,938.578813,10
