Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
154.055664,2270.309402,0.010000,10
84.585449,998.126487,0.007000,7
55.184082,798.549610,0.004000,4
42.532715,837.863188,0.022000,22
34.456543,870.437565,0.004000,4
29.054199,874.239738,0.006000,6
26.322754,913.883623,0.004000,4
22.919922,885.476009,0.005000,5
22.919922,885.476009,0.005000,5
String tested,Total calculation time(milis)
Hello,98
