Averaged Fitness Value,Standard Deviation value,calculation time(milis)
537.519531,361.620712,10
523.247070,598.782706,11
504.282227,867.062926,8
478.540039,1179.948592,10
452.373047,1394.856930,8
422.724609,1634.861660,15
394.414062,1930.223083,8
362.788086,2192.373061,7
328.974609,2286.057949,6
296.357422,2347.962093,7
266.791992,2673.937201,8
233.002930,2696.011710,11
233.002930,2696.011710,11
String tested,Total calculation time(milis)
ImDNfLbXCGx,123
