Averaged Fitness Value,Standard Deviation value,calculation time(milis)
682.587891,436.759853,10
667.158203,682.939816,21
646.000977,979.759765,9
620.283203,1227.458858,10
592.719727,1572.046447,10
560.986328,1895.609188,10
526.889648,2176.897979,9
493.496094,2393.050766,10
458.491211,2513.202071,9
422.265625,2445.257568,9
387.592773,2514.566588,7
353.500977,2401.366210,8
322.128906,2341.561508,7
291.240234,2296.606350,8
263.012695,2287.163901,10
237.109375,2452.679443,8
210.541992,2471.337104,8
210.541992,2471.337104,8
String tested,Total calculation time(milis)
tNqgrmsvaBjKox,174
