Averaged Fitness Value,Standard Deviation value,calculation time(milis)
467.630371,6794.575777,5
402.327148,4617.678130,6
351.327148,3621.042388,19
309.399902,3077.928457,6
274.455078,2576.036068,5
243.494629,2388.665987,5
216.572266,2173.842434,6
191.372070,2038.755118,7
169.502441,1744.545892,5
149.398926,1367.385292,6
135.766113,1329.495590,6
123.492676,1291.410103,6
111.249023,1211.804198,5
99.586426,1202.129249,7
90.138184,1129.972605,6
81.111816,1098.110056,7
74.104004,1076.503343,10
65.917969,966.627060,7
59.720703,939.206173,5
54.964844,913.850327,6
50.908691,922.503870,9
48.189453,950.682858,6
44.593262,930.117279,6
42.712891,952.817959,7
40.164551,936.411888,5
37.825684,944.693735,6
35.401367,884.507850,9
34.035156,922.832748,6
33.868164,962.537307,17
31.110840,907.352461,5
31.083496,998.680040,5
29.727051,953.900596,4
28.291016,926.861599,6
26.442871,902.671541,4
27.571777,1002.262426,6
25.640137,941.856338,6
25.149902,920.450674,5
24.653809,965.897241,6
24.089844,924.957748,5
23.339355,888.586498,5
24.987793,964.494480,8
23.295410,943.456190,6
23.243652,911.628622,5
22.333496,911.587511,9
22.708984,957.444607,4
22.751465,958.829344,6
23.036621,968.838991,6
21.601562,889.424255,6
21.779297,949.465939,5
21.798340,959.293806,7
22.324219,995.570663,6
22.757324,1059.146675,6
21.043945,968.836936,5
19.529785,885.628996,5
20.632812,954.208923,5
21.055664,975.497878,5
21.366211,999.250655,19
20.424316,979.922006,6
20.684082,939.282520,5
20.681641,907.168179,9
21.191895,966.354290,6
19.924316,932.657846,7
21.133789,983.311202,7
20.518555,967.464499,6
21.567383,974.243506,6
20.113770,899.077389,6
20.267578,919.018246,6
20.410645,950.912914,7
20.743164,998.950637,7
20.768066,983.634195,6
21.242188,988.429626,6
21.332520,1010.772732,6
20.629883,950.591529,7
19.770996,924.830858,7
20.882324,990.500313,7
20.223633,911.086707,6
20.363770,913.642574,7
20.657715,991.494657,6
20.469238,942.935577,7
20.596191,994.412622,6
20.223145,925.872570,6
20.949219,990.149765,6
20.926758,950.854987,19
21.658203,991.954464,7
19.853027,900.705450,5
20.314453,977.459713,6
20.940430,976.030631,5
20.916992,986.863227,6
20.943359,959.899136,6
21.695801,1068.272209,9
20.366699,954.506645,7
20.428711,965.561324,6
20.344238,966.215973,9
19.931152,931.994772,8
19.876953,940.476070,6
20.270996,914.732713,5
20.325195,913.837607,8
20.897949,963.349449,5
20.857910,950.310377,6
22.199219,1026.015976,8
21.083008,1008.923774,5
20.395996,960.335863,5
20.644531,968.866806,8
18.951172,868.914608,6
20.477051,946.756309,7
20.796875,998.197998,5
18.978516,902.966335,9
21.177734,1013.096340,6
21.497070,993.889640,5
19.851074,910.107216,20
20.183594,951.719223,6
20.826172,976.409237,4
21.339355,1044.528881,7
20.476562,952.700623,5
20.210938,937.774841,6
19.777344,922.907455,6
19.882324,896.846992,6
20.707031,955.822372,5
21.586426,996.866554,5
20.645020,946.433071,5
19.660156,916.436264,7
19.730957,903.475956,6
19.731934,910.352457,5
20.273926,897.474281,7
20.077148,905.528228,7
20.896973,945.907842,6
19.944336,931.538894,5
20.396484,905.575222,6
20.791504,963.259752,6
20.133789,934.792647,5
20.638672,958.355770,8
20.012207,891.514011,6
20.235352,881.546172,6
21.092773,1011.917174,6
20.775879,982.999086,5
20.409668,946.464496,18
20.036621,933.591921,8
20.394531,957.065048,6
20.721191,1038.607324,6
20.323242,954.947272,6
19.870117,936.305396,6
20.303711,945.492721,5
20.458496,960.067613,5
20.210449,915.084129,6
21.454590,984.117079,9
20.199219,955.530624,6
20.161621,945.228273,6
20.940430,944.810905,7
20.616211,941.757979,5
19.856445,935.717673,5
19.896484,906.860378,7
21.125000,976.469727,8
20.075684,911.120737,6
20.108887,965.932968,6
