Averaged Fitness Value,Standard Deviation value,calculation time(milis)
682.587891,436.759853,11
667.158203,682.939816,9
646.000977,979.759765,9
620.283203,1227.458858,10
592.719727,1572.046447,10
560.986328,1895.609188,10
526.889648,2176.897979,8
493.496094,2393.050766,11
458.491211,2513.202071,11
422.265625,2445.257568,11
387.592773,2514.566588,9
353.500977,2401.366210,10
322.128906,2341.561508,10
291.240234,2296.606350,6
263.012695,2287.163901,7
237.109375,2452.679443,6
210.541992,2471.337104,9
210.541992,2471.337104,9
String tested,Total calculation time(milis)
tNqgrmsvaBjKox,171
