Averaged Fitness Value,Standard Deviation value,calculation time(milis)
682.807617,432.791114,11
667.055664,684.153152,7
645.068359,970.405483,14
619.360352,1214.385772,9
591.225586,1402.843642,9
564.140625,1588.031006,9
534.360352,1796.856475,9
504.003906,2166.195297,10
471.279297,2283.910275,8
437.319336,2499.503493,9
401.645508,2774.196601,10
365.175781,2680.828476,10
330.917969,2722.399521,8
298.149414,2911.272597,7
265.546875,3036.029053,7
231.884766,2898.986721,8
199.790039,3048.539901,9
169.399414,2895.684218,9
169.399414,2895.684218,9
String tested,Total calculation time(milis)
hseJNbGPHoBMOd,178
