Averaged Fitness Value,Standard Deviation value,calculation time(milis)
293.372070,4235.956290,6
182.800781,1514.919296,5
127.717773,1019.874450,6
98.040527,1048.335760,6
70.757812,848.550720,6
53.190918,884.763843,7
43.837402,870.305105,7
36.622559,836.647089,7
33.659668,862.079975,8
32.464355,1053.908886,7
28.493652,885.297811,9
25.700684,847.306406,9
24.860352,891.313506,8
23.600586,925.342422,8
23.365234,897.800198,10
21.386230,850.568111,9
21.000000,912.909180,11
20.764160,934.196821,12
19.886719,881.345566,11
20.145996,935.010423,11
19.552246,908.151567,11
19.791016,888.093044,13
20.144043,932.503177,13
19.984375,893.948975,15
19.320801,913.334099,12
19.465820,861.172660,12
20.253418,854.291736,13
20.160645,944.205150,13
20.857422,943.887875,13
20.063477,897.717650,13
20.691895,927.502239,12
20.255859,910.498989,11
19.248535,863.434812,11
20.560547,944.328365,12
20.514160,894.920698,13
20.087402,941.972341,12
20.359863,912.103409,12
20.082031,890.164169,13
20.200684,931.719003,13
19.961914,875.638198,13
19.731934,894.351480,12
20.625488,963.441284,18
20.122559,905.373163,12
19.583008,853.929633,12
21.589355,1023.076977,12
19.734375,913.836670,12
20.859863,936.153702,12
19.902832,882.758625,11
20.506836,940.125930,14
21.018066,1014.228678,15
20.338867,900.089271,13
20.217285,907.302885,12
19.967773,949.106383,12
19.312012,885.302551,11
20.886230,938.595943,12
21.349609,973.774258,12
19.344727,919.021789,12
21.123535,979.530149,13
19.890137,893.464981,11
20.732422,969.869808,12
20.245605,940.846416,12
20.624023,941.919188,11
19.784180,869.724906,12
20.721191,920.781152,12
20.835938,965.643982,11
19.761230,868.998165,16
20.876465,977.565305,12
19.871582,890.741810,12
20.257324,934.596382,11
19.494629,874.477510,12
20.665039,908.496200,11
20.124512,889.474243,11
20.571777,903.708715,12
21.076660,980.941877,12
19.910645,945.482738,12
20.620117,949.092994,11
20.031250,916.910156,11
20.115234,930.780666,12
21.276367,996.436316,12
19.188477,853.152953,12
21.616699,976.236381,11
19.906738,903.065033,12
21.666016,1015.306423,12
20.705566,928.089578,11
20.625488,963.036011,12
20.762695,961.762046,11
19.228516,875.637234,12
20.222656,887.010971,11
19.953125,913.261475,12
20.041992,946.415229,12
21.126953,957.920406,12
19.524414,884.384170,11
20.597168,938.362629,11
20.997070,938.185538,12
19.814453,953.632565,11
20.681641,932.747280,12
19.781250,930.386719,11
20.361328,910.014950,12
21.372070,948.333243,15
18.463867,836.192054,12
20.595703,920.473263,15
20.506348,901.549764,12
20.387695,932.712974,13
20.147949,948.576256,13
20.816895,954.491375,12
21.031738,968.381317,11
20.226562,935.393982,12
20.561523,936.235473,12
19.161621,861.174562,12
21.228516,952.966335,12
20.810059,986.803278,11
19.884277,902.029089,12
20.048828,921.277889,11
20.182129,924.692903,12
21.200684,974.800058,12
20.380859,910.496548,11
20.516602,922.010467,12
20.904297,968.915646,12
20.740234,974.592678,11
19.334961,859.729598,12
19.334961,859.729598,12
String tested,Total calculation time(milis)
HowAreYou,1478
