Averaged Fitness Value,Standard Deviation value,calculation time(milis)
587.670898,364.643645,8
573.242188,628.550720,7
553.383789,931.372237,10
526.923828,1237.021542,8
499.443359,1591.096401,10
468.369141,1754.566860,7
436.791992,1867.589545,6
406.840820,2040.263724,7
376.293945,2132.798362,8
345.634766,2288.464260,6
313.393555,2385.114646,5
279.985352,2436.376739,7
249.511719,2596.441269,7
219.980469,2541.405869,6
190.810547,2613.014889,6
190.810547,2613.014889,6
String tested,Total calculation time(milis)
Hello world!,124
