Averaged Fitness Value,Standard Deviation value,calculation time(milis)
587.670898,364.643645,7
573.242188,628.550720,20
553.383789,931.372237,8
526.923828,1237.021542,7
499.443359,1591.096401,8
468.369141,1754.566860,7
436.791992,1867.589545,7
406.840820,2040.263724,8
376.293945,2132.798362,10
345.634766,2288.464260,9
313.393555,2385.114646,9
279.985352,2436.376739,6
249.511719,2596.441269,8
219.980469,2541.405869,5
190.810547,2613.014889,8
190.810547,2613.014889,8
String tested,Total calculation time(milis)
Hello world!,144
