Averaged Fitness Value,Standard Deviation value,calculation time(milis)
273.285156,3627.493881,6
175.103027,1388.536749,6
123.981445,1072.958640,6
90.165527,949.771917,6
68.462402,841.370657,6
53.977539,888.544417,7
45.784668,881.880878,6
38.505859,837.039028,5
34.871094,842.751938,7
32.988281,1015.812363,8
27.958496,871.214586,7
24.149902,826.766104,7
24.019043,875.960087,8
23.475098,932.721060,8
23.252930,875.686027,8
21.876465,850.653196,10
21.213379,880.206911,8
21.828613,925.241623,9
21.763184,864.999094,8
21.833008,914.347114,9
21.035156,854.475327,8
21.474121,864.426088,8
21.852539,905.380599,9
21.620117,859.574439,9
21.063965,893.154600,8
21.422363,864.083816,8
22.065918,842.907276,8
21.814453,897.001705,9
22.382324,897.675606,8
21.667480,866.922146,9
22.494141,920.257778,8
21.973145,889.223400,9
20.791992,841.226264,10
21.231445,917.206199,10
21.039551,856.974510,10
20.790527,940.606024,12
20.110840,896.693281,11
19.975586,882.326552,12
19.778809,881.634180,12
19.779297,860.948360,11
19.537598,872.356008,12
19.537598,872.356008,12
String tested,Total calculation time(milis)
VbTHsrIpt,386
