Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
295.131836,178.595901,0.005000,5
288.056641,400.422573,0.004000,4
273.422852,694.485259,0.006000,6
251.484375,1032.269287,0.005000,5
226.186523,1364.314818,0.005000,5
197.749023,1604.161620,0.005000,5
168.422852,1821.682525,0.006000,6
136.054688,1828.379822,0.004000,4
136.054688,1828.379822,0.004000,4
String tested,Total calculation time(milis)
AIUGFc,55
