Averaged Fitness Value,Standard Deviation value,calculation time(milis)
682.006836,446.705031,8
665.258789,694.171309,9
642.202148,990.511870,8
616.308594,1214.596176,8
588.320312,1618.663025,11
558.398438,1857.493591,10
525.053711,1913.961959,8
494.331055,2175.724387,11
461.020508,2245.003486,9
423.090820,2365.886283,9
388.950195,2620.235801,10
354.580078,2863.983822,9
317.846680,2754.005790,9
283.027344,2713.100815,8
252.275391,3157.810879,7
219.111328,2782.901669,6
188.613281,2603.057480,6
188.613281,2603.057480,6
String tested,Total calculation time(milis)
gtiucDfjFoUmwY,165
