Averaged Fitness Value,Standard Deviation value,calculation time(milis)
438.150879,5852.797060,7
377.432617,4171.263038,6
330.455566,3352.717752,5
292.847168,3204.431232,7
254.123047,2641.756344,6
222.194336,2320.644851,7
195.785645,2068.112743,9
171.940918,1812.845630,6
151.812988,1582.071960,5
132.977539,1361.285628,6
119.199219,1340.941757,6
107.095703,1171.734005,6
95.756348,1048.847372,8
86.676270,1061.954281,5
79.776367,1057.867957,6
72.631348,1039.641927,4
66.706543,971.891910,6
60.792969,910.156357,6
55.791992,922.025092,6
51.683105,915.519207,6
47.619629,926.802095,6
44.585938,951.988708,6
41.165527,988.033636,6
38.855469,979.565048,6
35.776367,945.722449,6
33.467773,944.626891,5
31.337891,925.195400,7
29.682617,917.405128,6
29.618652,943.008383,7
27.234375,884.126709,6
27.746094,984.663071,14
26.625000,934.776367,7
25.824219,953.503281,5
24.111328,893.054989,7
25.958008,1025.833198,6
23.764160,939.506391,7
23.835449,949.190208,6
23.317871,989.220735,5
22.599609,919.577969,6
21.747559,882.060785,7
23.136230,932.652828,5
21.730469,935.912704,6
21.808594,923.774887,8
20.731934,916.016519,7
20.731934,916.016519,7
String tested,Total calculation time(milis)
gtiucDfjFoUmwY,309
