12,373
5,103
6,94
10,200
10,205
11,257
11,206
11,456
14,765
6,96
9,150
2,8
2,8
6,90
6,111
5,79
13,243
15,276
15,249
13,216
6,79
5,62
13,233
14,1341
5,92
4,62
14,278
14,246
12,200
12,181
9,157
9,158
9,144
8,115
10,176
9,118
10,182
10,163
7,122
7,166
7,152
9,185
4,89
4,75
