12,126
5,54
6,62
10,97
10,115
11,119
11,109
11,87
14,137
6,52
9,86
2,9
2,14
6,55
6,55
5,39
13,116
15,152
15,137
13,132
6,46
5,39
13,126
14,129
5,46
4,39
14,141
14,136
12,119
12,116
9,72
9,79
9,92
8,77
10,85
9,79
10,85
10,109
7,75
7,92
7,82
9,94
4,49
4,58
