Averaged Fitness Value,Standard Deviation value,calculation time(milis)
489.946289,295.553756,7
477.255859,520.497036,10
459.111328,853.311825,9
433.901367,1108.851600,7
410.068359,1290.132046,7
382.407227,1489.566588,7
354.038086,1841.848159,22
324.755859,1936.268520,8
295.170898,2270.771575,6
262.900391,2319.908047,6
231.767578,2271.875668,8
204.184570,2389.081168,6
204.184570,2389.081168,6
String tested,Total calculation time(milis)
HqOhgBcoiM,116
