Averaged Fitness Value,Standard Deviation value,calculation time(milis)
421.797363,6413.051224,7
274.403320,2110.447684,7
200.616211,1478.222823,7
149.362305,1204.575767,9
109.070312,1054.066345,9
82.899902,965.331289,9
68.224609,912.060879,9
55.738281,908.984238,9
49.497559,950.058588,11
43.552734,1024.870266,8
37.442871,858.938143,8
34.993164,934.242141,10
32.215332,919.887714,11
31.338379,998.635988,10
30.806641,969.267300,10
28.097656,891.463120,9
27.642090,932.713209,10
26.517578,943.050472,11
25.484375,961.081787,9
25.096191,973.351587,10
23.121094,890.166000,9
24.238770,989.628048,10
23.617676,977.751777,9
22.698242,924.871833,12
23.272949,975.637901,21
24.004883,990.038062,10
22.325684,941.722543,10
22.398926,971.910682,11
23.537109,1019.157803,11
22.447754,1005.703325,12
22.551758,1031.700446,11
21.070312,927.785095,12
21.762695,998.996421,11
21.633789,945.579757,11
21.883789,1006.098800,11
22.523926,986.592201,9
21.029785,934.067961,10
21.924316,984.135385,10
22.333496,996.551378,12
20.956055,925.706077,10
21.298828,968.562069,10
21.858887,995.441513,12
21.519043,926.135380,9
23.799316,1125.814707,10
20.464844,943.551498,11
22.570801,1007.544792,11
22.606445,995.578513,10
21.956055,1056.244163,22
22.927734,1060.919582,11
22.681152,1042.945699,11
21.839844,979.204819,12
21.607422,985.806820,11
21.398926,971.445839,11
21.760742,989.210334,12
22.845215,1010.507780,12
22.118164,1042.388381,11
21.472168,940.380085,11
21.505371,973.498995,11
22.331543,1006.670841,11
22.019531,1020.356064,9
21.576172,999.354549,11
21.625488,973.094604,10
22.330566,994.749613,11
22.500977,1026.664062,10
21.761230,942.138790,11
21.824707,1000.744175,11
22.774902,1010.417593,12
20.361328,902.821590,10
21.813477,991.015990,12
21.741699,952.473808,18
21.524414,932.977920,11
22.753418,1005.110584,12
22.364746,994.101824,11
22.270996,1035.612596,12
21.546387,1004.897262,10
22.423340,1051.267561,12
21.715820,985.684867,12
22.494629,1009.183565,13
21.627930,979.802970,10
21.560059,951.762995,11
21.873047,959.898922,12
23.023438,1068.599060,11
22.323730,1029.293148,10
22.577637,1037.347488,12
22.527344,1008.112534,11
21.234375,1000.388428,11
22.050781,988.313828,10
21.664062,1003.057068,13
21.220703,948.057735,11
22.195801,967.507072,10
20.883789,923.191573,13
21.878906,1012.681625,11
23.041992,1021.790229,13
21.662598,982.160085,11
21.477539,974.079574,11
22.127441,1019.658075,14
21.798340,995.645368,11
22.743164,1015.947707,10
21.613281,986.383652,11
21.076172,958.550838,11
23.114258,1019.475226,11
21.194336,953.243484,11
22.601562,1030.794373,12
21.448730,996.882137,10
22.511230,1009.711788,12
22.830078,1058.385189,10
21.678223,968.467260,13
21.739746,999.550920,11
22.325195,968.320029,12
22.446777,1086.199316,10
22.425293,987.754184,12
21.602051,972.692711,12
20.938477,943.838988,11
23.345703,1100.427364,11
22.832520,1042.288845,11
22.216797,996.257687,10
22.610352,1043.559112,10
21.736816,943.047434,11
21.602051,993.018883,12
21.118652,970.996176,11
21.605469,1008.426376,9
20.981445,958.570945,10
21.489258,994.359260,10
21.795410,954.131483,11
21.548340,968.393171,13
22.035645,1024.415233,10
20.470703,956.206173,9
21.181152,928.665914,11
21.414551,981.684105,10
22.372559,1027.564813,10
22.861328,1060.013973,11
23.384277,1110.773718,10
21.860352,983.066436,11
21.437012,987.272400,11
22.027832,965.470417,10
21.312012,973.644348,10
21.460449,1015.382225,10
21.739258,929.444709,10
22.387695,989.420005,11
22.240234,1039.618069,10
20.895020,934.768764,10
21.554688,998.942322,11
22.872559,1049.344599,11
22.428223,1002.402075,12
21.739746,974.171037,12
22.503906,977.745102,12
21.390625,969.731201,11
21.084961,971.276961,12
22.562012,1018.096740,12
21.600098,1018.865957,14
23.375000,1034.232422,11
21.640137,966.673721,11
22.323730,983.174984,10
21.249512,928.884521,12
21.416992,944.394477,12
20.602539,943.591048,10
22.659180,1005.204154,10
22.517578,1019.772152,19
21.939941,994.456842,10
21.274902,951.629019,12
21.879883,977.183814,10
21.949219,995.092148,12
21.021973,952.679693,11
21.021973,952.679693,11
String tested,Total calculation time(milis)
Hello world!,1904
