Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
587.670898,364.643645,0.006000,6
536.972656,739.956284,0.006000,6
483.925781,1114.471054,0.006000,6
424.462891,1579.106045,0.021000,21
356.220703,1375.951290,0.005000,5
293.203125,1892.572021,0.007000,7
221.132812,1546.470642,0.006000,6
161.191406,1512.057114,0.007000,7
108.564453,1222.646236,0.007000,7
64.980469,1174.316025,0.006000,6
64.980469,1174.316025,0.006000,6
String tested,Total calculation time(milis)
Hello world!,112
