Averaged Fitness Value,Standard Deviation value,calculation time(milis)
378.707031,4528.720810,6
327.136230,2966.275875,5
288.134277,2437.652380,6
254.960938,1992.249451,5
227.750000,1816.445312,6
202.765137,1693.053726,6
181.583984,1516.057400,6
162.977051,1448.552696,5
145.121582,1291.263050,6
129.477051,1138.751426,5
116.992676,1119.781685,7
105.654297,1033.473263,7
95.488770,969.354366,5
85.632324,911.005928,6
78.439941,948.875299,6
71.897461,931.346908,6
65.959961,866.678084,6
60.319336,824.448806,12
55.625000,849.017578,6
51.378418,797.726429,5
47.583984,802.633572,6
45.496582,821.397449,5
42.410645,807.824047,6
40.896973,817.766241,6
38.002930,769.843741,6
37.094727,837.810363,6
35.118164,801.721389,7
33.215332,810.907245,5
33.472656,871.197495,16
30.853027,784.603887,5
30.464844,838.536850,6
29.745605,830.342998,8
27.805176,801.392219,7
27.055176,814.531624,6
26.814453,891.197018,6
25.599609,828.986172,7
24.638672,800.552059,6
24.587891,882.124111,5
23.087402,825.635427,5
22.723145,826.922863,7
22.723145,826.922863,7
String tested,Total calculation time(milis)
BqpvuWiNKJDeE,282
