Averaged Fitness Value,Standard Deviation value,calculation time(milis)
634.506836,397.510695,8
618.750000,647.949219,8
596.977539,977.632308,10
570.600586,1324.395156,9
541.547852,1690.035796,9
511.835938,1815.574646,9
478.745117,2009.313941,10
447.182617,2120.333838,10
414.780273,2506.397033,8
379.667969,2539.049911,10
344.799805,2590.877891,7
310.996094,2635.824203,7
279.721680,2617.256522,7
247.070312,2735.850525,8
217.163086,2540.535903,8
189.951172,2472.946835,9
163.974609,2458.714199,6
163.974609,2458.714199,6
String tested,Total calculation time(milis)
BqpvuWiNKJDeE,160
