12,112
5,60
6,66
10,136
10,103
11,97
11,132
11,90
14,142
6,54
9,88
2,12
2,16
6,55
6,68
5,63
13,127
15,158
15,160
13,132
6,59
5,48
13,117
14,148
5,51
4,58
14,155
14,130
12,119
12,105
9,84
9,102
9,91
8,85
10,107
9,91
10,111
10,104
7,76
7,78
7,79
9,95
4,44
4,51
