12,145
5,44
6,69
10,99
10,121
11,108
11,116
11,108
14,175
6,46
9,88
2,13
2,16
6,75
6,67
5,46
13,145
15,172
15,171
13,134
6,63
5,47
13,164
14,136
5,63
4,44
14,183
14,160
12,128
12,136
9,93
9,100
9,115
8,92
10,99
9,88
10,108
10,108
7,77
7,69
7,76
9,113
4,52
4,46
