12,1302
5,533
6,626
10,1001
10,1078
11,999
11,1008
11,911
14,1306
6,623
9,798
2,230
2,119
6,622
6,705
5,512
13,1215
15,1301
15,1400
13,1203
6,630
5,659
13,1292
14,1215
5,525
4,427
14,1236
14,1300
12,1090
12,1185
9,870
9,935
9,895
8,890
10,1008
9,906
10,985
10,1011
7,720
7,802
7,799
9,906
4,428
4,423
