12,376
5,131
6,88
10,201
10,198
11,223
11,214
11,413
14,841
6,133
9,173
2,10
2,10
6,104
6,114
5,121
13,251
15,338
15,290
13,254
6,84
5,77
13,277
14,1479
5,106
4,67
14,358
14,296
12,248
12,222
9,161
9,183
9,134
8,154
10,193
9,135
10,194
10,168
7,149
7,174
7,153
9,180
4,85
4,82
