Averaged Fitness Value,Standard Deviation value,calculation time(milis)
271.104492,3973.236152,8
167.875488,1473.530884,7
113.345215,969.505338,7
80.623047,959.712399,7
57.383789,814.569503,7
48.349121,863.528017,7
42.825684,858.087290,8
36.203613,856.136764,7
32.350586,876.046035,8
29.664062,1024.598083,8
25.284180,902.109672,8
22.584961,844.321883,9
22.917969,892.251083,10
22.590332,929.418598,9
22.621094,912.735336,10
21.208496,834.764635,9
21.307617,909.016700,11
21.106934,944.896280,10
21.024414,891.564834,11
21.100098,935.172109,10
20.355957,885.079838,10
20.867188,900.997986,10
21.400879,961.380800,10
20.821289,884.835250,10
20.437988,930.145569,9
20.529297,876.517696,9
21.187988,843.713196,11
20.998535,928.760252,10
21.704102,924.498382,11
20.945312,884.572205,10
21.595215,925.347379,10
21.449219,925.745468,11
20.151855,854.323131,9
21.528320,943.203300,10
21.544434,897.648416,9
21.139160,934.103193,10
21.395996,919.802660,9
21.067383,893.742530,10
20.923340,893.347151,10
21.044922,874.086849,11
20.897949,910.975425,10
21.581543,959.800968,10
21.006348,899.515096,10
20.679688,859.889587,10
22.611816,1019.803903,10
20.489258,887.052619,10
21.839355,931.221752,10
20.802246,875.080522,10
21.536133,945.249671,10
22.197754,1034.721147,10
21.650391,929.029140,11
20.957520,899.924465,9
20.933594,930.388168,9
20.190918,862.230640,10
21.885254,938.882829,10
22.147461,953.034896,10
20.068359,897.803921,9
22.184082,985.019336,10
20.777832,880.140583,10
21.782227,964.143981,10
21.317871,957.825227,9
21.587891,944.992275,11
20.657227,852.392272,10
21.652832,913.443439,11
21.813477,957.956420,11
20.679199,856.766716,10
21.915527,974.676946,9
21.067871,904.136507,10
21.431152,956.398580,10
20.525879,880.879213,10
21.763672,922.734188,9
21.194824,895.178352,10
21.651855,915.306041,10
21.838379,955.587648,10
20.856934,943.276895,9
21.592773,951.768737,10
20.726562,885.461365,10
21.113281,942.435410,10
22.161133,982.295325,10
20.316406,861.475082,10
22.524902,968.278677,10
20.827637,899.477615,11
22.240234,975.047756,10
21.566895,920.256267,10
21.477051,949.799278,9
21.784180,972.908500,10
20.126953,869.806149,8
21.101562,882.679138,10
21.081055,928.425071,9
20.824219,917.745468,9
22.217773,964.254333,10
20.564453,888.645260,10
21.583496,950.369005,11
22.317383,962.270362,11
20.657227,939.717467,10
21.610352,925.919463,11
20.670898,904.890716,10
21.326172,905.283260,10
22.408203,953.140987,9
19.559570,847.976920,10
21.680664,921.683181,9
21.435059,889.452814,9
21.219727,916.652892,10
20.740723,903.507482,10
21.842285,956.447294,9
22.020020,968.512783,10
21.270508,942.991279,9
21.419922,920.817806,9
19.835449,832.681419,10
22.360352,960.451201,10
21.925293,995.036899,9
20.897949,895.828941,10
21.037109,908.454678,17
21.301270,940.611873,10
22.160645,976.363353,10
21.435547,919.774166,10
21.377930,912.595450,10
21.676758,936.363288,10
21.564453,952.329830,10
20.417969,869.426865,9
20.562988,908.212829,10
