Averaged Fitness Value,Standard Deviation value,calculation time(milis)
233.831055,2765.029075,6
197.603027,2005.764776,6
168.329590,1575.965101,7
144.773438,1473.501404,8
123.305664,1188.746413,5
107.397461,1139.356673,6
93.822266,998.435207,8
83.575684,980.373178,5
75.139648,964.512725,8
65.937500,848.525391,22
59.152832,864.104084,5
54.036133,816.827796,7
50.597168,842.347980,13
46.024902,823.956899,6
42.812012,801.715149,6
40.509766,818.251858,17
37.953125,825.887451,6
36.254395,809.021709,6
33.371094,776.208969,8
31.301758,819.323005,7
29.275391,756.662441,6
28.897461,825.774642,5
27.230469,819.458603,5
26.960938,838.010193,7
26.065918,831.101612,5
24.274414,805.196181,5
24.431641,887.191616,6
24.431641,887.191616,6
String tested,Total calculation time(milis)
TBJalImUZ,221
