Averaged Fitness Value,Standard Deviation value,calculation time(milis)
407.796875,5702.695068,5
351.416016,4069.568142,6
304.330078,3257.769955,4
266.549316,2783.958505,6
231.972168,2409.479206,7
202.146484,2133.890652,5
177.558594,1801.202621,5
158.092285,1685.002714,5
139.331543,1514.302677,4
122.586914,1314.398696,9
110.203613,1241.237350,5
99.511230,1157.900265,5
90.284668,1124.828632,5
81.161133,1064.386146,4
73.663086,1029.233169,5
68.053223,1063.630468,6
62.607910,1014.831129,7
56.349609,921.635586,5
52.048340,969.955183,5
47.816895,924.797039,7
44.363770,924.231441,8
42.823730,962.226253,5
39.769043,890.766483,6
38.929688,955.879822,6
36.459473,926.164373,5
35.064453,952.630611,8
33.360840,941.087080,14
31.241699,912.908867,6
31.836426,1000.528419,5
29.226562,864.092224,6
29.688477,1008.691039,6
29.433594,987.682114,4
27.616211,938.824386,18
26.867676,918.772041,5
27.060059,992.852350,6
26.553223,983.113378,6
25.506348,912.640585,5
25.521484,989.456570,8
24.242188,943.954041,5
24.094727,951.292785,5
24.453613,999.494919,8
23.457031,974.207138,6
23.457031,974.207138,6
String tested,Total calculation time(milis)
fuvsirPdjYDae,305
