Averaged Fitness Value,Standard Deviation value,calculation time(milis)
246.420898,134.211516,7
241.318359,296.113491,5
230.581055,547.465110,5
214.106445,833.185935,5
191.870117,1042.059302,5
171.850586,1191.936660,7
148.007812,1487.730408,5
128.540039,1644.108748,4
128.540039,1644.108748,4
String tested,Total calculation time(milis)
EvdVt,51
