Averaged Fitness Value,Standard Deviation value,calculation time(milis)
156.348633,2106.216346,5
125.729980,1745.270351,4
102.595703,1445.996700,6
83.934082,1186.053760,14
69.415039,1054.797469,6
58.537598,926.832571,5
50.060547,859.944576,7
45.267578,886.083675,5
42.010742,919.065314,5
37.418457,914.666202,4
32.917480,831.625515,5
30.142578,862.258968,8
28.158691,802.815149,6
27.777344,912.526596,6
24.530273,847.544982,8
23.975586,850.200576,5
23.975586,850.200576,5
String tested,Total calculation time(milis)
EvdVt,110
