Averaged Fitness Value,Standard Deviation value,calculation time(milis)
440.774902,5548.214468,6
310.554199,1665.202141,7
243.049805,1409.316855,7
187.570801,964.382683,7
153.198730,1047.263729,6
119.319336,942.710525,7
91.134277,824.278356,7
73.470703,764.462032,7
65.704102,879.911468,7
56.853027,871.303106,7
45.912598,774.212576,8
38.251953,784.148434,7
33.807617,845.901465,9
30.530762,838.816437,8
28.000488,806.808105,8
25.849609,791.666836,8
24.929688,811.140564,9
24.834473,818.635198,9
23.281738,848.408417,8
21.526855,813.458263,9
20.972656,805.628159,9
21.940918,902.816334,9
20.500000,768.239258,9
20.276367,786.380652,9
21.029297,843.587032,9
20.781738,776.305389,10
20.667480,867.275661,10
20.886719,860.280136,11
19.951660,830.802839,12
20.202148,867.195464,12
19.693359,844.578823,11
18.666016,782.463650,12
19.711426,875.088112,12
19.901855,828.418590,12
19.466797,857.612179,11
19.764160,850.543501,14
19.119141,850.007290,12
19.751465,839.459226,13
19.037109,805.989834,18
18.909668,788.347797,12
19.914551,868.019554,12
19.116211,812.637862,12
19.805664,876.288405,11
19.924316,904.434213,12
19.543457,860.930729,12
20.328125,853.455811,13
19.247070,830.129386,11
19.876465,861.056516,12
19.498535,844.998045,12
20.050781,855.871445,12
18.980957,822.414188,11
19.483398,875.500701,12
18.994141,815.239223,13
20.619141,901.537563,12
20.523926,911.234779,13
18.048828,775.045467,12
20.019043,869.920048,12
19.683594,876.889145,13
19.533203,858.337765,12
19.124512,846.015259,12
20.340820,889.715873,13
19.297363,823.610306,11
20.187012,860.982116,13
19.798828,852.336483,11
18.920410,788.982435,12
20.100098,871.457266,12
18.992188,831.336853,12
19.349121,827.421571,11
19.178223,828.597631,12
19.725098,838.897573,13
19.137207,788.027561,13
19.715332,826.349140,13
20.349121,896.375673,12
19.131836,842.758010,12
19.400391,856.928555,12
18.931641,792.239468,13
20.141113,893.426864,13
20.002930,897.010734,13
19.030762,818.748565,13
20.485352,897.419707,13
19.339355,843.072826,13
20.647461,902.168685,12
20.080078,866.894955,11
