Averaged Fitness Value,Standard Deviation value,calculation time(milis)
730.043945,513.523459,10
674.052734,959.747219,11
612.685547,1346.889400,9
539.843750,1626.440430,9
467.758789,1396.881270,8
397.714844,1678.274155,7
332.490234,1962.939358,8
254.453125,1565.521240,7
197.490234,1449.658108,7
151.806641,1212.556362,6
151.806641,1212.556362,6
String tested,Total calculation time(milis)
GQHuyIFBAolxagW,92
