Averaged Fitness Value,Standard Deviation value,calculation time(milis)
99.160156,1046.006577,6
79.915039,877.511336,5
64.919922,738.050228,17
53.871094,675.439438,4
45.344727,624.357726,5
38.615723,586.660436,5
34.373047,612.287594,5
30.311523,595.153930,6
28.845703,663.898067,4
26.406738,704.018646,5
22.838379,637.768312,5
22.838379,637.768312,5
String tested,Total calculation time(milis)
gHDE,78
