Averaged Fitness Value,Standard Deviation value,calculation time(milis)
154.055664,2270.309402,5
122.714355,1757.930614,4
98.874512,1495.532593,5
79.664551,1242.558861,13
65.959961,1111.341170,4
55.038574,913.430641,6
47.533691,870.761560,4
42.909668,884.660297,5
40.015137,935.163345,6
35.597168,903.763996,4
31.511719,851.499863,5
28.815430,874.680778,6
27.011230,822.514034,5
26.977051,945.306602,6
23.383301,854.924858,4
23.159668,854.016010,6
23.159668,854.016010,6
String tested,Total calculation time(milis)
Hello,101
