Averaged Fitness Value,Standard Deviation value,calculation time(milis)
343.886719,198.858261,7
335.478516,441.079617,11
319.897461,724.061751,9
298.066406,1055.733871,13
274.233398,1348.338103,34
247.739258,1657.047248,6
221.845703,1735.655880,6
194.575195,1757.436728,7
171.757812,1812.339783,8
171.757812,1812.339783,8
String tested,Total calculation time(milis)
NYFOgtw,111
