12,440
5,124
6,109
10,283
10,222
12,411
5,109
6,86
10,205
10,217
11,281
11,220
11,434
14,800
6,108
9,143
2,10
2,17
6,112
6,114
5,105
13,372
15,343
15,320
13,258
6,104
5,85
13,271
14,1508
5,95
4,77
14,343
14,279
12,274
12,201
9,207
9,206
9,138
8,150
10,193
9,142
10,203
10,203
7,135
7,167
7,149
9,203
4,81
4,72
