12,138
5,50
6,78
10,107
12,144
5,49
6,77
10,99
10,119
11,121
11,112
11,89
14,146
6,53
9,105
2,19
2,18
6,80
6,60
5,62
13,136
15,186
15,168
13,153
6,56
5,57
13,158
14,174
5,47
4,59
14,174
14,169
12,144
12,140
9,89
9,99
9,92
8,82
10,113
9,97
10,109
10,102
7,81
7,79
7,75
9,105
4,34
4,31
