12,112
5,48
6,43
10,101
12,1912
5,643
6,888
10,1677
10,1681
11,1915
11,2115
11,1896
14,1697
6,844
9,1269
2,214
2,218
6,855
6,845
5,642
13,1711
15,2119
15,2295
13,1678
6,636
5,842
13,1684
14,2739
5,637
4,625
14,2081
14,13190
12,1898
12,1896
9,1254
9,1472
9,1482
8,1459
10,1682
9,1464
10,1888
10,1663
7,1069
7,855
7,1051
9,1454
4,418
4,424
