Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
682.807617,432.791114,0.007000,7
668.891602,692.374969,0.006000,6
649.736328,1048.270321,0.006000,6
626.357422,1211.633968,0.005000,5
604.287109,1372.929287,0.006000,6
580.332031,1532.897568,0.005000,5
555.595703,1676.988888,0.005000,5
530.639648,2073.565459,0.006000,6
501.923828,2395.322323,0.005000,5
475.136719,2740.801620,0.005000,5
444.960938,2940.721130,0.005000,5
416.748047,2773.604488,0.006000,6
391.210938,3135.643005,0.005000,5
364.697266,3176.666164,0.005000,5
336.958008,3313.353705,0.004000,4
308.955078,3383.087826,0.004000,4
281.870117,3100.262427,0.004000,4
258.002930,3199.185538,0.004000,4
237.226562,3306.370544,0.005000,5
214.995117,3439.941382,0.004000,4
194.208984,3327.694607,0.004000,4
175.698242,3443.164802,0.004000,4
175.698242,3443.164802,0.004000,4
String tested,Total calculation time(milis)
hseJNbGPHoBMOd,137
