Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
344.057617,192.080665,0.015000,15
336.113281,381.573105,0.004000,4
323.515625,593.109131,0.004000,4
306.484375,789.495850,0.006000,6
287.958984,1041.537380,0.005000,5
269.760742,1320.304084,0.018000,18
249.848633,1451.197791,0.005000,5
229.619141,1585.499477,0.004000,4
210.737305,1794.720054,0.005000,5
191.372070,1807.052970,0.004000,4
173.867188,1944.029236,0.005000,5
173.867188,1944.029236,0.005000,5
String tested,Total calculation time(milis)
prRENBd,87
