Averaged Fitness Value,Standard Deviation value,calculation time(milis)
208.411133,2855.902259,5
169.603027,2035.665167,5
142.425781,1648.953476,11
121.305176,1490.626106,4
102.187500,1214.201172,5
89.006836,1160.048781,5
75.115234,995.900784,11
67.800781,1060.234726,5
60.892578,1084.991390,6
52.823242,1042.750007,5
45.671875,919.284912,7
41.005371,930.433077,5
38.301758,969.654059,5
35.066895,965.977459,4
30.921875,915.082764,4
29.784668,949.450214,5
27.697266,971.417141,21
26.933594,955.595200,4
24.493164,885.641555,4
23.149902,893.689932,4
22.871094,914.720688,4
22.871094,914.720688,4
String tested,Total calculation time(milis)
cUlqThj,146
