Averaged Fitness Value,Standard Deviation value,calculation time(milis)
343.833008,200.200629,6
334.941406,434.762192,5
320.156250,681.811523,7
298.295898,993.726897,9
275.961914,1224.172378,6
251.113281,1404.619980,6
226.982422,1672.339535,5
201.069336,1742.460036,7
177.045898,1983.900237,14
177.045898,1983.900237,14
String tested,Total calculation time(milis)
cUlqThj,73
