12,130
5,46
6,59
10,86
10,117
11,119
11,103
11,105
14,162
6,59
9,95
2,12
2,20
6,60
6,59
5,48
13,133
15,165
15,158
13,137
6,57
5,39
13,184
14,174
5,51
4,47
14,146
14,160
12,137
12,136
9,78
9,98
9,102
8,82
10,98
9,97
10,96
10,102
7,65
7,66
7,67
9,91
4,50
4,45
