12,401
5,103
6,91
10,240
10,161
11,268
11,207
11,447
14,926
6,123
9,181
2,7
2,8
6,100
6,106
5,117
13,274
15,332
15,333
13,242
6,86
5,72
13,270
14,1495
5,102
4,62
14,330
14,294
12,247
12,215
9,196
9,147
9,152
8,150
10,210
9,150
10,201
10,180
7,133
7,186
7,138
9,183
4,77
4,70
