Averaged Fitness Value,Standard Deviation value,calculation time(milis)
233.831055,2765.029075,6
146.206543,1016.794742,6
106.645508,871.332343,7
78.245117,840.765113,6
60.803711,766.710494,7
49.356445,774.638572,6
43.144531,805.889267,7
35.692383,777.203223,6
31.252930,799.221183,7
29.258301,956.813652,8
24.844727,846.535460,9
22.835938,810.824646,8
22.662109,848.520596,9
22.194824,902.907844,10
21.660645,862.187084,10
20.066895,838.486248,11
19.228516,818.336452,12
19.274902,851.860464,12
19.440430,823.342155,12
19.203613,844.239303,11
18.807129,834.159578,11
19.022461,814.001449,13
19.520020,871.893154,11
19.220703,817.351681,12
18.623535,846.961302,11
19.045898,817.504729,12
19.857910,812.613111,11
19.041504,824.581774,11
20.352539,900.649154,12
19.423828,840.116268,11
20.131348,873.784017,12
19.483398,834.635467,12
18.683105,803.915691,11
19.746094,871.507797,11
19.871582,812.947864,12
19.261230,839.229122,12
19.680176,842.306404,11
19.351562,814.350037,11
19.388184,846.117380,11
19.611328,830.221004,12
19.192871,837.935945,11
19.794434,881.876199,13
19.529785,852.274503,11
19.401367,855.543983,11
20.991699,945.185966,11
19.174805,851.405967,11
19.921387,845.283371,14
19.591309,862.407678,11
19.687500,864.179688,11
20.013184,900.143869,13
19.974609,853.765957,11
19.149902,810.561025,12
19.475586,885.433974,11
18.727051,825.266807,11
20.420410,884.048353,12
20.451172,881.507381,17
18.802734,854.828274,11
20.407715,912.343046,11
19.061035,799.952818,12
19.915039,883.506454,11
19.535645,872.997753,12
19.944336,884.205886,11
19.186523,808.598022,11
19.949707,849.251865,12
19.758789,850.036544,11
19.074707,801.718540,12
19.856934,865.135294,12
19.500488,845.041992,11
19.647949,873.444908,12
18.653809,799.766382,11
19.957031,836.788193,12
19.393066,821.869425,12
19.875488,832.891235,12
20.248535,900.511961,13
19.091309,865.500940,11
19.773438,860.242615,11
19.073242,814.817878,12
19.340820,834.412162,11
20.195312,884.339783,11
18.758789,797.225997,15
20.736816,904.686105,11
19.216309,832.492761,11
20.743164,912.478957,12
19.935059,847.276544,13
19.999512,911.585449,11
19.918945,897.145774,12
18.972656,843.561752,12
19.587891,818.595791,12
19.350586,847.742324,11
19.214844,857.779037,11
20.392578,897.200375,11
18.931641,816.424038,12
20.075684,886.758432,11
20.547852,883.705718,13
18.767578,838.903988,12
18.767578,838.903988,12
String tested,Total calculation time(milis)
TBJalImUZ,1128
