Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
440.654297,295.470333,0.006000,6
428.945312,512.559509,0.007000,7
411.533203,795.696163,0.005000,5
388.159180,1048.320365,0.006000,6
365.307617,1313.967872,0.017000,17
337.011719,1515.777206,0.006000,6
310.556641,1665.217495,0.005000,5
282.363281,1996.075058,0.005000,5
255.693359,2208.405972,0.005000,5
225.952148,2108.077788,0.007000,7
195.170898,2074.287200,0.005000,5
171.953125,2080.267334,0.004000,4
171.953125,2080.267334,0.004000,4
String tested,Total calculation time(milis)
TBJalImUZ,99
