Averaged Fitness Value,Standard Deviation value,calculation time(milis)
315.402832,3979.857746,6
269.266113,2991.332992,4
232.210938,2399.695740,6
200.896973,2074.786749,7
174.813477,1757.624389,7
151.606934,1539.842081,5
132.887695,1387.485435,7
118.175293,1336.531284,6
104.179688,1251.616150,18
91.066406,1078.990707,4
80.369141,981.751431,6
72.318848,950.690817,4
66.793457,961.286930,5
60.156250,953.346680,7
55.000000,876.924805,5
50.741699,923.150566,5
47.796875,961.216553,8
43.224121,828.467836,6
40.658203,912.302120,5
38.317383,873.068213,7
35.183105,861.029461,5
34.770508,908.497138,5
32.565430,884.837516,7
31.480957,839.276005,6
31.229492,973.417060,6
29.396973,898.992315,6
27.895508,876.564277,5
26.847168,877.332599,8
28.033691,1000.509119,6
25.625488,876.616089,5
25.410645,943.063305,6
25.354492,953.073554,5
23.256348,854.806844,5
24.324707,949.600132,6
23.274902,926.782339,7
23.592285,977.466093,7
21.698730,892.332577,5
22.742676,989.225288,6
22.742676,989.225288,6
String tested,Total calculation time(milis)
WYoCRnrbkQe,261
