Averaged Fitness Value,Standard Deviation value,calculation time(milis)
378.707031,4528.720810,7
261.883789,1701.352706,6
196.143555,1181.555564,5
151.245605,919.409893,6
118.881348,815.981527,6
95.652832,830.506916,8
77.410156,778.292709,7
62.710449,769.389305,7
53.127930,833.193595,7
44.920410,806.987318,13
38.117188,747.085876,8
34.590332,770.208637,8
32.207031,820.943466,7
30.473145,832.104748,8
27.800293,802.128574,8
25.407715,765.489530,7
24.742188,824.329041,8
25.107910,810.497633,7
23.775879,815.860414,8
23.802246,832.722124,8
21.811523,777.313109,9
22.547363,863.797561,10
21.623047,800.664547,11
20.337402,817.342703,9
20.291504,831.860826,12
20.218750,816.434570,12
18.344727,762.216125,11
20.067383,888.185889,12
20.044434,877.986795,11
19.890625,842.230225,13
19.270020,800.539882,12
19.166992,851.499457,11
19.392090,864.722730,11
20.200195,816.215781,12
19.418457,868.512882,11
19.749023,830.337401,12
19.005371,809.721163,12
19.514160,844.905073,12
19.634277,833.950720,11
18.717773,818.018981,11
19.164062,832.266052,12
19.266602,823.375213,12
18.934082,802.252002,12
20.930176,943.762214,11
18.831055,849.979270,12
20.648926,880.278602,12
19.806152,852.416036,12
19.336914,863.288833,12
20.753906,952.726547,12
19.836426,838.481544,11
18.635742,807.714972,16
20.184570,882.647574,12
18.500488,797.726562,12
19.434570,834.583610,13
20.915527,899.766790,12
18.864258,841.961066,13
19.289551,825.715477,12
19.478027,853.304205,13
20.026367,856.757117,12
19.592285,884.719999,14
20.225098,900.924429,13
19.049805,815.408652,13
19.641113,837.763290,12
20.217773,869.286559,13
19.108887,783.661484,13
19.251953,833.874996,13
19.873535,860.762815,12
18.551758,795.252204,12
19.323730,839.781429,12
19.301758,832.651130,13
20.098633,863.693397,12
20.037109,852.938076,12
20.000977,871.579101,12
19.748047,879.313473,11
19.134766,855.227932,13
20.381836,895.799514,12
19.252930,864.747550,12
20.397461,891.530501,13
18.838379,802.213625,13
20.302246,867.462847,13
19.480469,854.439072,12
20.423340,896.797834,11
19.428711,815.081832,11
20.189941,906.986871,12
19.818359,863.972866,11
19.212402,854.574514,18
19.650391,864.491055,12
18.790527,798.575750,12
18.863770,813.295406,11
20.410156,881.089584,13
19.051270,830.292782,12
19.449219,868.492538,11
21.187012,896.700866,13
18.576172,815.744198,13
19.256836,827.516067,12
19.722656,877.172104,11
19.100098,811.229727,11
20.270508,858.928779,13
18.728516,820.085476,13
19.205566,826.472879,14
20.778809,861.476953,11
18.776367,822.393348,12
19.895996,884.832445,12
19.704590,875.977674,11
20.056641,888.097378,12
20.160156,874.126694,12
19.502930,854.290030,12
18.589355,811.539867,12
19.816406,827.857895,12
19.681641,886.233608,12
19.795410,840.647108,12
19.775391,894.444668,12
18.702637,810.252884,12
20.596191,929.906763,12
20.166504,823.496202,11
20.048828,872.530819,12
20.045410,889.547254,11
19.806641,864.042690,12
19.474609,864.106777,11
18.212891,819.482021,12
19.499023,853.398437,14
18.666504,822.621691,11
18.666504,822.621691,11
String tested,Total calculation time(milis)
BqpvuWiNKJDeE,1479
