Averaged Fitness Value,Standard Deviation value,calculation time(milis)
327.569824,3800.686531,5
281.696777,2813.084326,6
244.409668,2256.345356,12
212.821289,1854.664351,6
187.750000,1560.999023,6
165.995605,1335.571758,9
149.214844,1330.407944,5
133.948242,1240.613532,5
118.437012,1137.443298,5
104.961914,1068.527846,5
94.675781,1029.639023,7
84.247559,912.568109,5
77.596191,943.244653,7
69.246582,840.965076,5
63.823730,858.122738,6
59.532227,883.531188,32
56.189453,909.115475,6
51.294434,774.382547,6
47.761719,842.365097,5
44.340332,827.050678,6
41.149414,810.908340,9
39.412109,826.974697,5
37.292969,853.689560,8
35.564453,828.489010,8
33.609375,862.360107,6
31.801270,861.467830,5
30.319824,858.921638,5
28.062988,815.369568,4
28.669434,934.131449,7
25.429688,780.872009,5
26.416016,926.861111,8
25.257324,853.268257,5
23.203125,813.205811,5
23.404785,862.720426,5
23.464844,905.706772,16
22.641113,875.270126,4
21.768066,836.844156,19
21.552246,888.013872,17
21.552246,888.013872,17
String tested,Total calculation time(milis)
DhXGuTbVcpMA,322
