Averaged Fitness Value,Standard Deviation value,calculation time(milis)
208.411133,2855.902259,7
126.933594,1164.176254,7
85.297852,891.126128,6
62.153809,865.524683,6
48.649414,894.913222,6
38.115723,882.497839,7
33.300781,973.712265,7
28.400879,924.092714,7
25.161133,886.675208,8
25.197266,1033.724758,10
23.968262,1047.002411,9
21.377930,912.782950,10
21.514160,939.039839,11
21.992188,998.075134,11
21.199707,987.234043,12
21.199219,976.602890,12
19.497559,904.432611,11
20.201660,996.449079,11
20.507812,937.818298,12
20.425781,977.598007,11
21.183105,980.982586,13
19.160645,882.870189,12
20.536133,963.745765,13
20.618164,986.559279,11
19.840332,930.209369,11
20.514648,981.019317,12
20.539062,922.969177,11
20.155762,923.789703,12
19.988281,922.644394,11
21.746094,990.548813,19
20.821777,938.186498,11
20.520020,941.987880,13
20.084961,939.685164,12
20.611816,980.437692,12
20.698242,910.752692,12
20.916504,999.890001,11
20.853516,926.087917,11
20.533691,979.311365,11
20.781738,999.861053,12
20.608398,918.380828,11
19.762695,892.085288,11
20.781250,996.087891,14
20.495605,966.805645,11
20.506836,936.362258,11
21.957520,1039.699856,12
19.476562,923.503357,11
21.421387,994.839523,12
21.136719,943.844589,12
20.465820,981.433402,11
22.247070,1086.142081,12
20.372070,946.313712,12
20.195312,921.610291,12
20.714844,973.121811,11
20.034668,950.566669,13
20.639648,971.460967,12
21.463379,966.427370,12
20.145996,953.851244,12
20.304688,961.772400,12
20.580078,958.858822,12
21.420898,1016.150970,13
20.404785,970.567106,12
20.963867,993.919593,13
20.416016,956.664822,12
21.129883,975.864966,12
21.023926,972.717689,13
20.328125,914.812256,13
20.817871,970.047395,12
21.337402,987.720632,11
19.258789,880.194747,13
20.958008,990.479682,11
20.264648,928.158477,11
21.225586,963.973525,13
21.242676,991.881050,12
21.414062,985.539490,11
20.345215,957.972135,12
20.329102,986.685637,13
21.158203,997.499386,13
20.772949,1001.953819,13
21.260254,967.779436,13
20.206543,949.684391,12
20.865234,943.234768,14
21.270996,1005.798143,12
21.709961,1022.953963,15
20.493652,972.056600,12
21.642578,1050.216000,12
21.480957,1018.698856,13
20.045410,968.773817,12
20.164062,928.452576,12
20.521973,965.168463,12
20.034668,930.916279,11
21.645508,1027.623359,11
20.192871,955.361727,11
20.581543,973.682804,11
20.581543,973.682804,11
String tested,Total calculation time(milis)
cUlqThj,1143
