Averaged Fitness Value,Standard Deviation value,calculation time(milis)
424.707520,5247.268459,5
367.460449,3723.722069,5
320.979004,3050.222704,4
283.018555,2355.571921,4
251.363770,2114.268551,5
223.830078,1816.292416,5
199.779297,1723.634884,4
178.525391,1608.888027,4
158.785645,1411.504345,4
140.937500,1249.824219,5
125.814941,1111.245538,5
114.942871,1166.941561,4
103.225098,1060.925405,4
92.710449,977.216453,5
84.642090,974.064771,4
77.415527,974.903997,6
71.033691,912.954431,4
64.632324,821.010811,4
60.384766,878.565823,5
55.834961,805.591903,4
53.375977,866.968993,4
49.972656,841.972885,4
47.628418,884.297962,4
45.999023,898.302733,5
42.221680,835.759452,4
40.520020,899.560146,4
37.779785,882.642423,4
36.518066,901.284830,5
34.589844,887.212631,5
31.285156,794.669662,5
31.824707,923.803745,5
28.932129,818.108186,6
29.054688,910.424744,6
25.829102,833.262786,4
27.104004,918.831468,5
24.806641,864.784878,6
24.354492,839.537421,6
23.246094,852.784164,6
23.292969,858.774521,5
22.765625,838.341553,6
23.393555,864.124412,5
21.654297,842.952755,5
21.616211,812.379073,6
20.667480,812.259060,5
20.667480,812.259060,5
String tested,Total calculation time(milis)
VAZnUHwSMoaBxFl,248
