Averaged Fitness Value,Standard Deviation value,calculation time(milis)
730.004883,517.724586,9
673.105469,1099.535751,8
606.601562,1593.333435,9
530.966797,1995.061398,9
444.467773,2173.154235,10
358.183594,1481.954575,8
298.334961,1500.694442,8
245.639648,1313.067412,8
197.836914,1546.053481,7
146.528320,1434.773612,8
99.721680,912.569022,8
99.721680,912.569022,8
String tested,Total calculation time(milis)
VAZnUHwSMoaBxFl,105
