Averaged Fitness Value,Standard Deviation value,calculation time(milis)
372.956543,4243.696842,6
320.933594,2999.160629,6
281.077637,2649.720047,5
244.784668,2107.772480,8
215.775391,1725.642910,8
192.762207,1527.271091,6
173.043457,1353.096256,5
156.249512,1240.200927,5
141.819336,1163.950759,6
127.102539,1026.556869,7
115.949707,1033.207920,6
105.782227,953.445739,6
96.399414,892.167617,6
88.317871,894.830110,6
81.966797,882.950069,5
75.244141,851.818325,8
70.674805,869.413779,7
64.884277,796.114050,6
60.200195,775.482383,6
56.293457,745.455387,7
52.991211,782.943282,6
51.000488,824.442871,6
47.982910,797.311720,5
46.229004,797.167772,6
43.867676,792.326729,7
42.432129,850.738558,6
39.791016,764.686794,5
38.108887,792.497421,8
37.259766,820.980373,5
34.909180,798.236869,6
33.938477,827.753051,6
32.559570,830.411490,5
30.892578,804.781429,8
28.934082,796.134815,5
29.443848,843.027120,6
27.205078,801.618099,8
27.037598,836.668020,6
25.961914,854.639174,6
25.229492,816.094794,7
23.890625,752.948975,4
25.396973,835.490362,5
23.230469,792.025009,5
23.248047,798.919918,6
22.318848,829.589254,7
22.160645,825.503002,5
21.906738,812.887298,6
22.083496,849.837267,5
20.532227,779.805602,4
20.537598,822.912649,5
20.391602,828.117156,6
20.391602,828.117156,6
String tested,Total calculation time(milis)
hseJNbGPHoBMOd,330
