Averaged Fitness Value,Standard Deviation value,calculation time(milis)
489.946289,295.553756,8
477.255859,520.497036,7
459.111328,853.311825,7
433.901367,1108.851600,7
410.068359,1290.132046,8
382.407227,1489.566588,6
354.038086,1841.848159,7
324.755859,1936.268520,7
295.170898,2270.771575,7
262.900391,2319.908047,6
231.767578,2271.875668,7
204.184570,2389.081168,6
204.184570,2389.081168,6
String tested,Total calculation time(milis)
HqOhgBcoiM,96
