Averaged Fitness Value,Standard Deviation value,calculation time(milis)
187.086914,2864.251235,5
151.019531,2149.033798,6
124.053223,1790.296484,5
102.714355,1498.302685,5
84.083496,1227.778673,5
70.488770,1005.136593,7
60.026855,923.069103,5
54.426270,1006.984798,5
49.208984,1001.407497,7
42.940918,957.836841,5
37.601562,863.017029,5
34.566406,903.440903,4
31.762695,882.800132,5
30.363281,926.196152,5
27.235352,876.877227,4
26.375977,923.456298,6
24.824219,882.011093,5
24.818359,934.212124,5
23.117188,836.843689,5
21.923828,847.938534,5
21.923828,847.938534,5
String tested,Total calculation time(milis)
dipFbt,126
