Averaged Fitness Value,Standard Deviation value,calculation time(milis)
682.089844,452.370834,10
664.877930,718.246818,9
642.197266,1076.910305,8
615.727539,1348.591781,8
585.678711,1680.105758,7
553.159180,1734.599662,8
521.240234,1931.664944,10
489.121094,2093.661118,11
456.879883,2263.848853,8
419.516602,2561.045623,6
384.243164,2785.267043,6
349.384766,2924.816799,7
314.204102,2880.323577,6
277.983398,2915.806365,6
244.624023,2818.706298,6
214.873047,3011.214352,7
182.475586,2682.982802,6
182.475586,2682.982802,6
String tested,Total calculation time(milis)
RKHAWkLCQDimsb,150
