Averaged Fitness Value,Standard Deviation value,calculation time(milis)
633.813477,412.459350,10
617.802734,725.347805,9
595.224609,1085.984707,9
567.841797,1354.326534,9
538.251953,1498.116207,10
509.375000,1633.984375,9
478.496094,1937.484360,9
448.364258,2069.834113,9
416.772461,2383.479476,11
380.820312,2439.463806,10
347.202148,2615.560699,9
312.612305,2719.787192,7
279.667969,2617.956161,7
245.747070,2591.922355,7
216.372070,2627.902579,6
186.772461,2503.596663,7
186.772461,2503.596663,7
String tested,Total calculation time(milis)
UIEZSTRqKBmJA,150
