Averaged Fitness Value,Standard Deviation value,calculation time(milis)
326.953125,3393.831787,5
281.815918,2223.998829,5
249.236816,1838.427805,14
221.105957,1548.713871,7
196.476074,1411.250404,4
174.989258,1283.155158,7
156.486816,1183.774240,9
141.316406,1099.767075,5
126.987305,1136.312339,5
112.575195,950.282432,5
101.437012,964.509704,5
91.494629,904.002901,9
82.529297,919.002071,6
72.656738,802.228363,6
65.911621,827.742677,7
60.281738,831.615448,5
56.024414,808.784560,6
50.633301,704.985161,6
47.390625,795.473389,5
43.680664,713.881423,6
40.726562,746.888123,6
39.589355,811.845531,5
37.038086,772.884292,6
35.818848,802.049703,7
33.166992,760.982856,5
31.778809,792.884180,4
29.885742,771.372687,4
27.578613,744.754562,5
28.038086,828.861831,5
25.329590,710.736585,5
25.279785,810.156584,4
24.593262,786.116302,6
23.208984,775.499294,6
22.430176,773.111336,4
22.281250,816.707031,4
21.922852,817.569243,4
21.922852,817.569243,4
String tested,Total calculation time(milis)
UIEZSTRqKBmJA,236
